imageUri,qaCorrection
s3://qa-manager-prod/golden_questions/1609875018/430/865_29.81893764_-94.65328439_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_Medium"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609875018/430/865_29.81893764_-94.65328439_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Medium"", ""Type_Gabled"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/431/866_29.8189825_-94.65289364_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/431/866_29.8189825_-94.65289364_ortho.jpg,"[""Solar_No"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Material_Metal"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609875018/431/866_29.8189825_-94.65289364_ortho.jpg,"[""Solar_No"", ""Tree_Low"", ""Material_Metal"", ""Type_Gabled"", ""Pool_No"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1609875018/432/867_29.81883692_-94.65248821_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/433/869_29.81921265_-94.65184658_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/434/874_29.75947298_-94.67204902_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/435/876_29.68681041_-94.63914625_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/436/877_29.76373073_-94.63897937_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/437/878_29.69772338_-94.66309275_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/438/879_29.69807352_-94.66336158_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/439/87_29.76117196_-94.67438224_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/439/87_29.76117196_-94.67438224_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/44/1090_29.70040994_-94.68747557_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/440/880_29.69788331_-94.67096409999999_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/441/881_29.87179177_-94.62749771_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Medium"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1609875018/441/881_29.87179177_-94.62749771_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_Medium"", ""Condition_Fair"", ""Type_Hip"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1609875018/441/881_29.87179177_-94.62749771_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Medium"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1609875018/442/882_29.75975231_-94.67084065_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/443/884_29.82671376_-94.6670286_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/444/886_29.83138995_-94.64152733_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/445/887_29.83092502_-94.64403404_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/446/888_29.85282996_-94.66840765_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/447/889_29.85266619_-94.66816732_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/448/892_29.76866886_-94.62488747_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/449/893_29.76892316_-94.62902395_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/45/1094_29.72318771_-94.69143092_ortho.jpg,"[""Tree_Medium"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609875018/45/1094_29.72318771_-94.69143092_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/45/1094_29.72318771_-94.69143092_ortho.jpg,"[""Solar_No"", ""Tree_Medium"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1609875018/450/894_29.76813115_-94.62960475_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/451/899_29.76716248_-94.62898119_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/452/89_29.88006833_-94.40203377_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/452/89_29.88006833_-94.40203377_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/452/89_29.88006833_-94.40203377_ortho.jpg,"[""Solar_No"", ""Type_Hip"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1609875018/453/900_29.77479211_-94.62962864_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/454/901_29.7821474_-94.66976904_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/455/905_29.69466434_-94.62415403_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/455/905_29.69466434_-94.62415403_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_High"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/455/905_29.69466434_-94.62415403_ortho.jpg,"[""Condition_Poor"", ""Tree_High"", ""Pool_No"", ""Material_Metal"", ""Type_Gabled"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1609875018/456/906_29.69460693_-94.62440783_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/456/906_29.69460693_-94.62440783_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/456/906_29.69460693_-94.62440783_ortho.jpg,"[""Solar_No"", ""Condition_Poor"", ""Tree_Low"", ""Material_Metal"", ""Type_Gabled"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/457/910_29.84968874_-94.66461314_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/458/912_29.84916367_-94.66480025_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/459/915_29.84963688_-94.66453294_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/46/1095_29.76671995_-94.67591914_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/460/919_29.75223618_-94.65245294_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/461/921_29.75306987_-94.65388861_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/462/923_29.83272316_-94.64046246_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/463/927_29.83301805_-94.64230597_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/464/929_29.74313087_-94.63225837_ortho.jpg,"[""Condition_Fair"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/464/929_29.74313087_-94.63225837_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Pool_No"", ""Condition_Fair"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609875018/464/929_29.74313087_-94.63225837_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/465/92_29.76317208_-94.67513655_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/465/92_29.76317208_-94.67513655_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609875018/465/92_29.76317208_-94.67513655_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609875018/466/930_29.74250324_-94.63266135_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/466/930_29.74250324_-94.63266135_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Condition_Good"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609875018/466/930_29.74250324_-94.63266135_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Pool_No"", ""Material_Metal"", ""Condition_Good"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609875018/467/932_29.74286803_-94.63225134_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/468/935_29.79607568_-94.66020544_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/469/937_29.79486295_-94.66101925_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/47/1096_29.76692423_-94.67587512_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/470/939_29.84765704_-94.66949714_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/471/945_29.78359224_-94.66992435_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/472/948_29.800929800000002_-94.65387969_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/472/948_29.800929800000002_-94.65387969_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Material_Metal"", ""Condition_Good"", ""Pool_No"", ""Tree_Medium""]"
s3://qa-manager-prod/golden_questions/1609875018/472/948_29.800929800000002_-94.65387969_ortho.jpg,"[""Solar_No"", ""Tree_Low"", ""Material_Metal"", ""Pool_No"", ""Type_Gabled"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1609875018/473/94_29.79880087_-94.91961896_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1609875018/473/94_29.79880087_-94.91961896_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_Yes"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1609875018/474/951_29.80079723_-94.65332036_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/475/959_29.76714271_-94.64122014_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/475/959_29.76714271_-94.64122014_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609875018/475/959_29.76714271_-94.64122014_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/476/960_29.7524483_-94.65504131_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/477/961_29.75243696_-94.65531307_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/478/963_29.75211467_-94.65567165_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/478/963_29.75211467_-94.65567165_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/479/965_29.87613561_-94.61199892_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/48/1097_29.76642126_-94.6734938_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/480/966_29.87706094_-94.61226634_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/481/967_29.87595604_-94.612055_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/482/969_29.87768798_-94.61231048_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/483/96_29.82486525_-94.37734056_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/483/96_29.82486525_-94.37734056_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/484/974_29.79729123_-94.64216216_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/485/975_29.79767202_-94.64127187_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/485/975_29.79767202_-94.64127187_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_High"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/486/976_29.84800633_-94.67162976_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/487/978_29.84780979_-94.67171789_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/488/979_29.77014601_-94.63208417_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/489/97_29.77815563_-94.67391639_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/489/97_29.77815563_-94.67391639_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_None"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/489/97_29.77815563_-94.67391639_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/49/1098_29.76638105_-94.67373432_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/49/1098_29.76638105_-94.67373432_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609875018/49/1098_29.76638105_-94.67373432_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609875018/490/980_29.76950768_-94.63317819_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/491/981_29.86336568_-94.62311784_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/492/984_29.79861452_-94.64160796_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/493/985_29.7978451_-94.64171493_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/494/987_29.79775682_-94.64200100000001_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/495/988_29.79633911_-94.64106526_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/496/98_29.77776995_-94.67389246_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/496/98_29.77776995_-94.67389246_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_None"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/496/98_29.77776995_-94.67389246_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Type_Hip"", ""Pool_No"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1609875018/497/992_29.79814667_-94.64125333_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/498/994_29.84596837_-94.67046584_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/499/999_29.84404553_-94.67165286_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/5/1013_29.76649477_-94.67471593_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/5/1013_29.76649477_-94.67471593_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/5/1013_29.76649477_-94.67471593_ortho.jpg,"[""Tree_Medium"", ""Type_Mixed"", ""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/50/1101_29.84439589_-94.6710687_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/500/9_29.88170515_-94.71927285_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/51/1103_29.84886242_-94.68287324_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/52/1109_29.74526009_-94.68950608_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/53/1110_29.73843721_-94.69224881_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/54/1111_29.738902799999998_-94.69162092_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/55/1114_29.76879802_-94.67981133_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/56/1117_29.75699616_-94.6765692_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/57/111_29.76733193_-94.67625765_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/57/111_29.76733193_-94.67625765_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/58/1121_29.83044885_-94.73457913_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/59/1122_29.85029456_-94.70381234_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/6/1015_29.87860891_-94.70757228_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1609875018/60/112_29.82173952_-94.37731519_ortho.jpg,"[""Solar_No"", ""Type_Gabled"", ""Pool_No"", ""Condition_Fair"", ""Material_Shingle"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609875018/60/112_29.82173952_-94.37731519_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/60/112_29.82173952_-94.37731519_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1609875018/61/113_29.82802801_-94.37088366_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1609875018/61/113_29.82802801_-94.37088366_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1609875018/61/113_29.82802801_-94.37088366_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No""]"
